solution_id,designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp
1635721458409799680,Gaia DR2 5805243926609660032,5805243926609660032,249.3819751610088,0.07516408118505578,-74.3434985837504,0.07231206918193439,0.47143721594349414,0.10218359863733462,4.613629,-80.2526460778495,0.11851901844339938,-195.9104903462125,0.16428366336310532,17.4252,17.579031,17.111628,1.2049781,0.4674034,0.15383148,0.31357193
1635721458409799680,Gaia DR2 1798008584396457088,1798008584396457088,324.6124884854574,0.09768626618216962,25.373711496379684,0.07568121721629517,1.0517318614428366,0.10931191287780999,9.621384,98.38493554835699,0.21083108229162478,240.3515951929329,0.17400870544123195,17.016188,17.136173,16.73345,1.2092048,0.4027233,0.11998558,0.28273773
1635721458409799680,Gaia DR2 2156908318076164224,2156908318076164224,283.00785404598514,0.11745894355985793,62.03616753695976,0.1559759542818897,0.4268457211281882,0.12552644084460762,3.4004447,8.980855105101881,0.24887355132117667,211.45526609353772,0.3319061257952648,18.263443,18.388895,17.980505,1.2060093,0.40839005,0.12545204,0.282938
