RA,DEC,gmag,e_gmag,imag,e_imag,rmag,e_rmag
324.61245178,25.37363389,17.136899948120117,0.0039369999431073666,17.068599700927734,0.008329999633133411,16.99139976501465,.005042000208050013
283.00784897,62.03612288,18.562000274658203,0.010755999945104122,18.316499710083008,0.008834999985992908, 18.297199249267578,.01522000040858984
